GAME_ID,DATE,PLAY_SEASON,HOME_TEAM,VISIT_TEAM,HOME_TEAM_SCORE,VISIT_TEAM_SCORE
400490040,"Apr 9, 2014",2013/2014,Memphis Grizzlies,Miami,107,102
400490055,"Apr 11, 2014",2013/2014,Memphis Grizzlies,Philadelphia,117,95
400490089,"Apr 16, 2014",2013/2014,Memphis Grizzlies,Dallas,106,105
400578301,"Oct 29, 2014",2014/2015,Memphis Grizzlies,Minnesota,105,101
400578337,"Nov 3, 2014",2014/2015,Memphis Grizzlies,New Orleans,93,81
400578396,"Nov 11, 2014",2014/2015,Memphis Grizzlies,Los Angeles,107,102
400578410,"Nov 13, 2014",2014/2015,Memphis Grizzlies,Sacramento,111,110
400578428,"Nov 15, 2014",2014/2015,Memphis Grizzlies,Detroit,95,88
400578443,"Nov 17, 2014",2014/2015,Memphis Grizzlies,Houston,119,93
400578468,"Nov 21, 2014",2014/2015,Memphis Grizzlies,Boston,117,100
400578485,"Nov 23, 2014",2014/2015,Memphis Grizzlies,Los Angeles,107,91
400578574,"Dec 5, 2014",2014/2015,Memphis Grizzlies,San Antonio,101,107
400578588,"Dec 7, 2014",2014/2015,Memphis Grizzlies,Miami,103,87
400578602,"Dec 9, 2014",2014/2015,Memphis Grizzlies,Dallas,114,105
400578626,"Dec 12, 2014",2014/2015,Memphis Grizzlies,Charlotte,1072,113
400578657,"Dec 16, 2014",2014/2015,Memphis Grizzlies,Golden State,105,98
400578681,"Dec 19, 2014",2014/2015,Memphis Grizzlies,Chicago,97,103
400578704,"Dec 22, 2014",2014/2015,Memphis Grizzlies,Utah,91,97
400578728,"Dec 26, 2014",2014/2015,Memphis Grizzlies,Houston,111,117
400578760,"Dec 30, 2014",2014/2015,Memphis Grizzlies,San Antonio,95,87
400578805,"Jan 5, 2015",2014/2015,Memphis Grizzlies,NY Knicks,105,83
400578852,"Jan 11, 2015",2014/2015,Memphis Grizzlies,Phoenix,1102,122
400578896,"Jan 17, 2015",2014/2015,Memphis Grizzlies,Portland,102,98
400578908,"Jan 19, 2015",2014/2015,Memphis Grizzlies,Dallas,95,103
400578922,"Jan 21, 2015",2014/2015,Memphis Grizzlies,Toronto,92,86
400578946,"Jan 24, 2015",2014/2015,Memphis Grizzlies,Philadelphia,101,83
400578962,"Jan 26, 2015",2014/2015,Memphis Grizzlies,Orlando,103,94
400578985,"Jan 29, 2015",2014/2015,Memphis Grizzlies,Denver,99,69
400579002,"Jan 31, 2015",2014/2015,Memphis Grizzlies,Oklahoma City,85,74
400579059,"Feb 8, 2015",2014/2015,Memphis Grizzlies,Atlanta,94,88
400579078,"Feb 10, 2015",2014/2015,Memphis Grizzlies,Brooklyn,95,86
400579156,"Feb 27, 2015",2014/2015,Memphis Grizzlies,Los Angeles,79,97
400579186,"Mar 3, 2015",2014/2015,Memphis Grizzlies,Utah,82,93
400579210,"Mar 6, 2015",2014/2015,Memphis Grizzlies,Los Angeles,97,90
400579271,"Mar 14, 2015",2014/2015,Memphis Grizzlies,Milwaukee,96,83
400579285,"Mar 16, 2015",2014/2015,Memphis Grizzlies,Denver,92,81
400579327,"Mar 21, 2015",2014/2015,Memphis Grizzlies,Portland,97,86
400579358,"Mar 25, 2015",2014/2015,Memphis Grizzlies,Cleveland,89,111
400579374,"Mar 27, 2015",2014/2015,Memphis Grizzlies,Golden State,84,107
400579397,"Mar 30, 2015",2014/2015,Memphis Grizzlies,Sacramento,97,83
400579424,"Apr 3, 2015",2014/2015,Memphis Grizzlies,Oklahoma City,100,92
400579433,"Apr 4, 2015",2014/2015,Memphis Grizzlies,Washington,83,92
400579458,"Apr 8, 2015",2014/2015,Memphis Grizzlies,New Orleans,110,74
400579512,"Apr 15, 2015",2014/2015,Memphis Grizzlies,Indiana,95,83
400827898,"Oct 28, 2015",2015/2016,Memphis Grizzlies,Cleveland,76,106
400827923,"Oct 31, 2015",2015/2016,Memphis Grizzlies,Brooklyn,101,91
400828007,"Nov 11, 2015",2015/2016,Memphis Grizzlies,Golden State,84,100
400828020,"Nov 13, 2015",2015/2016,Memphis Grizzlies,Portland,101,100
400828042,"Nov 16, 2015",2015/2016,Memphis Grizzlies,Oklahoma City,122,114
400828067,"Nov 20, 2015",2015/2016,Memphis Grizzlies,Houston,96,84
400828098,"Nov 24, 2015",2015/2016,Memphis Grizzlies,Dallas,110,96
400828120,"Nov 27, 2015",2015/2016,Memphis Grizzlies,Atlanta,101,116
400828138,"Nov 29, 2015",2015/2016,Memphis Grizzlies,Philadelphia,92,84
400828167,"Dec 3, 2015",2015/2016,Memphis Grizzlies,San Antonio,83,103
400828186,"Dec 6, 2015",2015/2016,Memphis Grizzlies,Phoenix,95,93
400828203,"Dec 8, 2015",2015/2016,Memphis Grizzlies,Oklahoma City,88,125
400828225,"Dec 11, 2015",2015/2016,Memphis Grizzlies,Charlotte,99,123
400828249,"Dec 14, 2015",2015/2016,Memphis Grizzlies,Washington,112,95
400828289,"Dec 19, 2015",2015/2016,Memphis Grizzlies,Indiana,96,84
400828342,"Dec 27, 2015",2015/2016,Memphis Grizzlies,Los Angeles,112,96
400828358,"Dec 29, 2015",2015/2016,Memphis Grizzlies,Miami,99,90
400828429,"Jan 8, 2016",2015/2016,Memphis Grizzlies,Denver,91,84
400828447,"Jan 10, 2016",2015/2016,Memphis Grizzlies,Boston,101,98
400828459,"Jan 12, 2016",2015/2016,Memphis Grizzlies,Houston,91,107
400828476,"Jan 14, 2016",2015/2016,Memphis Grizzlies,Detroit,103,101
400828494,"Jan 16, 2016",2015/2016,Memphis Grizzlies,NY Knicks,103,95
400828505,"Jan 18, 2016",2015/2016,Memphis Grizzlies,New Orleans,101,99
400828557,"Jan 25, 2016",2015/2016,Memphis Grizzlies,Orlando,108,102
400828582,"Jan 28, 2016",2015/2016,Memphis Grizzlies,Milwaukee,103,83
400828599,"Jan 30, 2016",2015/2016,Memphis Grizzlies,Sacramento,121,117
400828652,"Feb 6, 2016",2015/2016,Memphis Grizzlies,Dallas,110,114
400828668,"Feb 8, 2016",2015/2016,Memphis Grizzlies,Portland,106,112
400828697,"Feb 19, 2016",2015/2016,Memphis Grizzlies,Minnesota,109,104
400828738,"Feb 24, 2016",2015/2016,Memphis Grizzlies,Los Angeles,128,119
400828789,"Mar 2, 2016",2015/2016,Memphis Grizzlies,Sacramento,104,98
400828805,"Mar 4, 2016",2015/2016,Memphis Grizzlies,Utah,94,88
400828819,"Mar 6, 2016",2015/2016,Memphis Grizzlies,Phoenix,100,109
400828854,"Mar 11, 2016",2015/2016,Memphis Grizzlies,New Orleans,121,114
400828895,"Mar 16, 2016",2015/2016,Memphis Grizzlies,Minnesota,108,114
400828922,"Mar 19, 2016",2015/2016,Memphis Grizzlies,Los Angeles,113,102
400828987,"Mar 28, 2016",2015/2016,Memphis Grizzlies,San Antonio,87,101
400829001,"Mar 30, 2016",2015/2016,Memphis Grizzlies,Denver,105,109
400829019,"Apr 1, 2016",2015/2016,Memphis Grizzlies,Toronto,95,99
400829045,"Apr 5, 2016",2015/2016,Memphis Grizzlies,Chicago,108,92
400829077,"Apr 9, 2016",2015/2016,Memphis Grizzlies,Golden State,99,100
311227014,"Dec 27, 2011",2011/2012,Miami Heat,Boston,115,107
320101014,"Jan 1, 2012",2011/2012,Miami Heat,Charlotte,129,90
320102014,"Jan 2, 2012",2011/2012,Miami Heat,Atlanta,92,100
320104014,"Jan 4, 2012",2011/2012,Miami Heat,Indiana,118,83
320117014,"Jan 17, 2012",2011/2012,Miami Heat,San Antonio,120,98
320119014,"Jan 19, 2012",2011/2012,Miami Heat,Los Angeles,98,87
320121014,"Jan 21, 2012",2011/2012,Miami Heat,Philadelphia,113,92
320122014,"Jan 22, 2012",2011/2012,Miami Heat,Milwaukee,82,91
320124014,"Jan 24, 2012",2011/2012,Miami Heat,Cleveland,92,85
320127014,"Jan 27, 2012",2011/2012,Miami Heat,NY Knicks,99,89
320129014,"Jan 29, 2012",2011/2012,Miami Heat,Chicago,97,93
320130014,"Jan 30, 2012",2011/2012,Miami Heat,New Orleans,109,95
320205014,"Feb 5, 2012",2011/2012,Miami Heat,Toronto,95,89
320207014,"Feb 7, 2012",2011/2012,Miami Heat,Cleveland,107,91
320219014,"Feb 19, 2012",2011/2012,Miami Heat,Orlando,90,78
320221014,"Feb 21, 2012",2011/2012,Miami Heat,Sacramento,120,108
320223014,"Feb 23, 2012",2011/2012,Miami Heat,NY Knicks,102,88
320306014,"Mar 6, 2012",2011/2012,Miami Heat,Brooklyn,108,78
320307014,"Mar 7, 2012",2011/2012,Miami Heat,Atlanta,89,86
320310014,"Mar 10, 2012",2011/2012,Miami Heat,Indiana,93,91
320318014,"Mar 18, 2012",2011/2012,Miami Heat,Orlando,91,81
320320014,"Mar 20, 2012",2011/2012,Miami Heat,Phoenix,99,95
320329014,"Mar 29, 2012",2011/2012,Miami Heat,Dallas,106,85
320403014,"Apr 3, 2012",2011/2012,Miami Heat,Philadelphia,99,93
320404014,"Apr 4, 2012",2011/2012,Miami Heat,Oklahoma City,98,93
320406014,"Apr 6, 2012",2011/2012,Miami Heat,Memphis,82,97
320408014,"Apr 8, 2012",2011/2012,Miami Heat,Detroit,98,75
320410014,"Apr 10, 2012",2011/2012,Miami Heat,Boston,107,115
320413014,"Apr 13, 2012",2011/2012,Miami Heat,Charlotte,105,82
320418014,"Apr 18, 2012",2011/2012,Miami Heat,Toronto,96,72
320419014,"Apr 19, 2012",2011/2012,Miami Heat,Chicago,83,72
320421014,"Apr 21, 2012",2011/2012,Miami Heat,Washington,84,86
320422014,"Apr 22, 2012",2011/2012,Miami Heat,Houston,97,88
400277722,"Oct 30, 2012",2012/2013,Miami Heat,Boston,120,107
400277750,"Nov 3, 2012",2012/2013,Miami Heat,Denver,119,116
400277764,"Nov 5, 2012",2012/2013,Miami Heat,Phoenix,124,99
400277776,"Nov 7, 2012",2012/2013,Miami Heat,Brooklyn,103,73
400277883,"Nov 21, 2012",2012/2013,Miami Heat,Milwaukee,113,106
400277906,"Nov 24, 2012",2012/2013,Miami Heat,Cleveland,110,108
400277940,"Nov 29, 2012",2012/2013,Miami Heat,San Antonio,105,100
400277953,"Dec 1, 2012",2012/2013,Miami Heat,Brooklyn,102,89
400277988,"Dec 6, 2012",2012/2013,Miami Heat,NY Knicks,92,112
400278006,"Dec 8, 2012",2012/2013,Miami Heat,New Orleans,106,90
400278020,"Dec 10, 2012",2012/2013,Miami Heat,Atlanta,101,92
400278034,"Dec 12, 2012",2012/2013,Miami Heat,Golden State,95,97
400278059,"Dec 15, 2012",2012/2013,Miami Heat,Washington,102,72
400278079,"Dec 18, 2012",2012/2013,Miami Heat,Minnesota,103,92
400278112,"Dec 22, 2012",2012/2013,Miami Heat,Utah,105,89
400278127,"Dec 25, 2012",2012/2013,Miami Heat,Oklahoma City,103,97
400278189,"Jan 2, 2013",2012/2013,Miami Heat,Dallas,119,109
400278201,"Jan 4, 2013",2012/2013,Miami Heat,Chicago,89,96
400278220,"Jan 6, 2013",2012/2013,Miami Heat,Washington,99,71
400278339,"Jan 23, 2013",2012/2013,Miami Heat,Toronto,123,116
400278354,"Jan 25, 2013",2012/2013,Miami Heat,Detroit,110,88
400278431,"Feb 4, 2013",2012/2013,Miami Heat,Charlotte,99,94
400278446,"Feb 6, 2013",2012/2013,Miami Heat,Houston,114,108
400278461,"Feb 8, 2013",2012/2013,Miami Heat,Los Angeles,111,89
400278473,"Feb 10, 2013",2012/2013,Miami Heat,Los Angeles,107,97
400278490,"Feb 12, 2013",2012/2013,Miami Heat,Portland,117,104
400278553,"Feb 24, 2013",2012/2013,Miami Heat,Cleveland,109,105
400278565,"Feb 26, 2013",2012/2013,Miami Heat,Sacramento,1292,141
400278588,"Mar 1, 2013",2012/2013,Miami Heat,Memphis,98,91
400278623,"Mar 6, 2013",2012/2013,Miami Heat,Orlando,97,96
400278641,"Mar 8, 2013",2012/2013,Miami Heat,Philadelphia,102,93
400278658,"Mar 10, 2013",2012/2013,Miami Heat,Indiana,105,91
400278672,"Mar 12, 2013",2012/2013,Miami Heat,Atlanta,98,81
400278746,"Mar 22, 2013",2012/2013,Miami Heat,Detroit,103,89
400278761,"Mar 24, 2013",2012/2013,Miami Heat,Charlotte,109,77
400278829,"Apr 2, 2013",2012/2013,Miami Heat,NY Knicks,90,102
400278860,"Apr 6, 2013",2012/2013,Miami Heat,Philadelphia,106,87
400278877,"Apr 9, 2013",2012/2013,Miami Heat,Milwaukee,94,83
400278900,"Apr 12, 2013",2012/2013,Miami Heat,Boston,109,101
400278914,"Apr 14, 2013",2012/2013,Miami Heat,Chicago,105,93
400278940,"Apr 17, 2013",2012/2013,Miami Heat,Orlando,105,93
400488875,"Oct 29, 2013",2013/2014,Miami Heat,Chicago,107,95
400488915,"Nov 3, 2013",2013/2014,Miami Heat,Washington,103,93
400488943,"Nov 7, 2013",2013/2014,Miami Heat,Los Angeles,102,97
400488962,"Nov 9, 2013",2013/2014,Miami Heat,Boston,110,111
400488980,"Nov 12, 2013",2013/2014,Miami Heat,Milwaukee,118,95
400489003,"Nov 15, 2013",2013/2014,Miami Heat,Dallas,110,104
400489031,"Nov 19, 2013",2013/2014,Miami Heat,Atlanta,104,88
400489064,"Nov 23, 2013",2013/2014,Miami Heat,Orlando,101,99
400489078,"Nov 25, 2013",2013/2014,Miami Heat,Phoenix,107,92
400489125,"Dec 1, 2013",2013/2014,Miami Heat,Charlotte,99,98
400489137,"Dec 3, 2013",2013/2014,Miami Heat,Detroit,97,107
400489217,"Dec 14, 2013",2013/2014,Miami Heat,Cleveland,114,107
400489233,"Dec 16, 2013",2013/2014,Miami Heat,Utah,117,94
400489242,"Dec 18, 2013",2013/2014,Miami Heat,Indiana,97,94
400489260,"Dec 20, 2013",2013/2014,Miami Heat,Sacramento,122,103
400489284,"Dec 23, 2013",2013/2014,Miami Heat,Atlanta,121,119
400489347,"Jan 2, 2014",2013/2014,Miami Heat,Golden State,114,123
400489373,"Jan 5, 2014",2013/2014,Miami Heat,Toronto,102,97
400489384,"Jan 7, 2014",2013/2014,Miami Heat,New Orleans,107,88
400489490,"Jan 21, 2014",2013/2014,Miami Heat,Boston,93,86
400489504,"Jan 23, 2014",2013/2014,Miami Heat,Los Angeles,109,102
400489527,"Jan 26, 2014",2013/2014,Miami Heat,San Antonio,113,101
400489548,"Jan 29, 2014",2013/2014,Miami Heat,Oklahoma City,95,112
400489586,"Feb 3, 2014",2013/2014,Miami Heat,Detroit,102,96
400489707,"Feb 23, 2014",2013/2014,Miami Heat,Chicago,93,79
400489738,"Feb 27, 2014",2013/2014,Miami Heat,NY Knicks,108,82
400489747,"Mar 1, 2014",2013/2014,Miami Heat,Orlando,112,98
400489766,"Mar 3, 2014",2013/2014,Miami Heat,Charlotte,124,107
400489818,"Mar 10, 2014",2013/2014,Miami Heat,Washington,99,90
400489830,"Mar 12, 2014",2013/2014,Miami Heat,Brooklyn,95,96
400489849,"Mar 14, 2014",2013/2014,Miami Heat,Denver,107,111
400489862,"Mar 16, 2014",2013/2014,Miami Heat,Houston,113,104
400489900,"Mar 21, 2014",2013/2014,Miami Heat,Memphis,91,86
400489922,"Mar 24, 2014",2013/2014,Miami Heat,Portland,93,91
400489978,"Mar 31, 2014",2013/2014,Miami Heat,Toronto,93,83
400489994,"Apr 2, 2014",2013/2014,Miami Heat,Milwaukee,96,77
400490008,"Apr 4, 2014",2013/2014,Miami Heat,Minnesota,122,1212
400490022,"Apr 6, 2014",2013/2014,Miami Heat,NY Knicks,102,91
400490031,"Apr 8, 2014",2013/2014,Miami Heat,Brooklyn,87,88
400490053,"Apr 11, 2014",2013/2014,Miami Heat,Indiana,98,86
400490098,"Apr 16, 2014",2013/2014,Miami Heat,Philadelphia,87,100
400578299,"Oct 29, 2014",2014/2015,Miami Heat,Washington,107,95
400578332,"Nov 2, 2014",2014/2015,Miami Heat,Toronto,107,102
400578342,"Nov 4, 2014",2014/2015,Miami Heat,Houston,91,108
400578377,"Nov 8, 2014",2014/2015,Miami Heat,Minnesota,102,92
400578404,"Nov 12, 2014",2014/2015,Miami Heat,Indiana,75,81
400578435,"Nov 16, 2014",2014/2015,Miami Heat,Milwaukee,84,91
400578462,"Nov 20, 2014",2014/2015,Miami Heat,Los Angeles,93,110
400578487,"Nov 23, 2014",2014/2015,Miami Heat,Charlotte,94,93
400578498,"Nov 25, 2014",2014/2015,Miami Heat,Golden State,97,114
400578559,"Dec 3, 2014",2014/2015,Miami Heat,Atlanta,102,112
400578641,"Dec 14, 2014",2014/2015,Miami Heat,Chicago,75,93
400578665,"Dec 17, 2014",2014/2015,Miami Heat,Utah,87,105
400578680,"Dec 19, 2014",2014/2015,Miami Heat,Washington,103,105
400578696,"Dec 21, 2014",2014/2015,Miami Heat,Boston,100,84
400578714,"Dec 23, 2014",2014/2015,Miami Heat,Philadelphia,87,91
400578721,"Dec 25, 2014",2014/2015,Miami Heat,Cleveland,101,91
400578738,"Dec 27, 2014",2014/2015,Miami Heat,Memphis,95,103
400578754,"Dec 29, 2014",2014/2015,Miami Heat,Orlando,101,102
400578797,"Jan 4, 2015",2014/2015,Miami Heat,Brooklyn,88,84
400578915,"Jan 20, 2015",2014/2015,Miami Heat,Oklahoma City,86,94
400578936,"Jan 23, 2015",2014/2015,Miami Heat,Indiana,89,87
400578969,"Jan 27, 2015",2014/2015,Miami Heat,Milwaukee,102,109
400578994,"Jan 30, 2015",2014/2015,Miami Heat,Dallas,72,93
400579069,"Feb 9, 2015",2014/2015,Miami Heat,NY Knicks,109,95
400579109,"Feb 21, 2015",2014/2015,Miami Heat,New Orleans,91,105
400579122,"Feb 23, 2015",2014/2015,Miami Heat,Philadelphia,119,108
400579163,"Feb 28, 2015",2014/2015,Miami Heat,Atlanta,91,93
400579179,"Mar 2, 2015",2014/2015,Miami Heat,Phoenix,115,98
400579197,"Mar 4, 2015",2014/2015,Miami Heat,Los Angeles,100,94
400579217,"Mar 7, 2015",2014/2015,Miami Heat,Sacramento,114,109
400579232,"Mar 9, 2015",2014/2015,Miami Heat,Boston,90,100
400579247,"Mar 11, 2015",2014/2015,Miami Heat,Brooklyn,104,98
400579287,"Mar 16, 2015",2014/2015,Miami Heat,Cleveland,106,92
400579299,"Mar 18, 2015",2014/2015,Miami Heat,Portland,108,104
400579316,"Mar 20, 2015",2014/2015,Miami Heat,Denver,108,91
400579388,"Mar 29, 2015",2014/2015,Miami Heat,Detroit,109,102
400579402,"Mar 31, 2015",2014/2015,Miami Heat,San Antonio,81,95
400579447,"Apr 7, 2015",2014/2015,Miami Heat,Charlotte,105,100
400579465,"Apr 9, 2015",2014/2015,Miami Heat,Chicago,78,89
NA,"Apr 11, 2015",2014/2015,Miami Heat,Toronto,104,107
400579499,"Apr 13, 2015",2014/2015,Miami Heat,Orlando,100,93
400827895,"Oct 28, 2015",2015/2016,Miami Heat,Charlotte,104,94
400827928,"Nov 1, 2015",2015/2016,Miami Heat,Houston,109,89
400827942,"Nov 3, 2015",2015/2016,Miami Heat,Atlanta,92,98
400827983,"Nov 8, 2015",2015/2016,Miami Heat,Toronto,96,76
400827995,"Nov 10, 2015",2015/2016,Miami Heat,Los Angeles,101,88
400828011,"Nov 12, 2015",2015/2016,Miami Heat,Utah,92,91
400828048,"Nov 17, 2015",2015/2016,Miami Heat,Minnesota,91,103
400828062,"Nov 19, 2015",2015/2016,Miami Heat,Sacramento,116,109
400828080,"Nov 21, 2015",2015/2016,Miami Heat,Philadelphia,96,91
400828091,"Nov 23, 2015",2015/2016,Miami Heat,NY Knicks,95,78
400828142,"Nov 30, 2015",2015/2016,Miami Heat,Boston,95,105
400828164,"Dec 3, 2015",2015/2016,Miami Heat,Oklahoma City,97,95
400828178,"Dec 5, 2015",2015/2016,Miami Heat,Cleveland,99,84
400828193,"Dec 7, 2015",2015/2016,Miami Heat,Washington,103,114
400828241,"Dec 13, 2015",2015/2016,Miami Heat,Memphis,100,97
400828277,"Dec 18, 2015",2015/2016,Miami Heat,Toronto,94,108
400828291,"Dec 20, 2015",2015/2016,Miami Heat,Portland,116,109
400828307,"Dec 22, 2015",2015/2016,Miami Heat,Detroit,92,93
400828323,"Dec 25, 2015",2015/2016,Miami Heat,New Orleans,94,88
400828349,"Dec 28, 2015",2015/2016,Miami Heat,Brooklyn,105,111
400828378,"Jan 1, 2016",2015/2016,Miami Heat,Dallas,106,82
400828402,"Jan 4, 2016",2015/2016,Miami Heat,Indiana,103,100
400828412,"Jan 6, 2016",2015/2016,Miami Heat,NY Knicks,90,98
400828512,"Jan 19, 2016",2015/2016,Miami Heat,Milwaukee,79,91
400828602,"Jan 31, 2016",2015/2016,Miami Heat,Atlanta,105,87
400828659,"Feb 7, 2016",2015/2016,Miami Heat,Los Angeles,93,100
400828671,"Feb 9, 2016",2015/2016,Miami Heat,San Antonio,101,119
400828707,"Feb 20, 2016",2015/2016,Miami Heat,Washington,114,94
400828721,"Feb 22, 2016",2015/2016,Miami Heat,Indiana,101,93
400828735,"Feb 24, 2016",2015/2016,Miami Heat,Golden State,112,118
400828779,"Mar 1, 2016",2015/2016,Miami Heat,Chicago,129,111
400828795,"Mar 3, 2016",2015/2016,Miami Heat,Phoenix,108,92
400828822,"Mar 6, 2016",2015/2016,Miami Heat,Philadelphia,103,98
400828877,"Mar 14, 2016",2015/2016,Miami Heat,Denver,124,119
400828901,"Mar 17, 2016",2015/2016,Miami Heat,Charlotte,106,109
400828920,"Mar 19, 2016",2015/2016,Miami Heat,Cleveland,122,101
400828962,"Mar 25, 2016",2015/2016,Miami Heat,Orlando,108,97
400828984,"Mar 28, 2016",2015/2016,Miami Heat,Brooklyn,110,99
400829042,"Apr 5, 2016",2015/2016,Miami Heat,Detroit,107,89
400829061,"Apr 7, 2016",2015/2016,Miami Heat,Chicago,106,98
400829087,"Apr 10, 2016",2015/2016,Miami Heat,Orlando,118,96
311227015,"Dec 27, 2011",2011/2012,Milwaukee Bucks,Minnesota,98,95
311230015,"Dec 30, 2011",2011/2012,Milwaukee Bucks,Washington,102,81
320110015,"Jan 10, 2012",2011/2012,Milwaukee Bucks,San Antonio,106,103
320112015,"Jan 12, 2012",2011/2012,Milwaukee Bucks,Detroit,102,93
320117015,"Jan 17, 2012",2011/2012,Milwaukee Bucks,Denver,95,105
320123015,"Jan 23, 2012",2011/2012,Milwaukee Bucks,Atlanta,92,97
320128015,"Jan 28, 2012",2011/2012,Milwaukee Bucks,Los Angeles,100,89
320130015,"Jan 30, 2012",2011/2012,Milwaukee Bucks,Detroit,103,82
320201015,"Feb 1, 2012",2011/2012,Milwaukee Bucks,Miami,105,97
320204015,"Feb 4, 2012",2011/2012,Milwaukee Bucks,Chicago,90,113
320207015,"Feb 7, 2012",2011/2012,Milwaukee Bucks,Phoenix,105,107
320211015,"Feb 11, 2012",2011/2012,Milwaukee Bucks,Orlando,94,99
320213015,"Feb 13, 2012",2011/2012,Milwaukee Bucks,Miami,96,114
320215015,"Feb 15, 2012",2011/2012,Milwaukee Bucks,New Orleans,89,92
320220015,"Feb 20, 2012",2011/2012,Milwaukee Bucks,Orlando,90,93
320228015,"Feb 28, 2012",2011/2012,Milwaukee Bucks,Washington,119,118
320305015,"Mar 5, 2012",2011/2012,Milwaukee Bucks,Philadelphia,97,93
320307015,"Mar 7, 2012",2011/2012,Milwaukee Bucks,Chicago,104,106
320309015,"Mar 9, 2012",2011/2012,Milwaukee Bucks,NY Knicks,119,114
320314015,"Mar 14, 2012",2011/2012,Milwaukee Bucks,Cleveland,115,105
320322015,"Mar 22, 2012",2011/2012,Milwaukee Bucks,Boston,91,100
320324015,"Mar 24, 2012",2011/2012,Milwaukee Bucks,Indiana,104,125
320327015,"Mar 27, 2012",2011/2012,Milwaukee Bucks,Atlanta,108,101
320331015,"Mar 31, 2012",2011/2012,Milwaukee Bucks,Memphis,95,99
320404015,"Apr 4, 2012",2011/2012,Milwaukee Bucks,Cleveland,107,98
320406015,"Apr 6, 2012",2011/2012,Milwaukee Bucks,Charlotte,95,90
320407015,"Apr 7, 2012",2011/2012,Milwaukee Bucks,Portland,116,94
320409015,"Apr 9, 2012",2011/2012,Milwaukee Bucks,Oklahoma City,89,109
320411015,"Apr 11, 2012",2011/2012,Milwaukee Bucks,NY Knicks,107,111
320414015,"Apr 14, 2012",2011/2012,Milwaukee Bucks,Indiana,99,105
320421015,"Apr 21, 2012",2011/2012,Milwaukee Bucks,Brooklyn,106,95
320423015,"Apr 23, 2012",2011/2012,Milwaukee Bucks,Toronto,92,86
320425015,"Apr 25, 2012",2011/2012,Milwaukee Bucks,Philadelphia,85,90
400277753,"Nov 3, 2012",2012/2013,Milwaukee Bucks,Cleveland,105,102
400277777,"Nov 7, 2012",2012/2013,Milwaukee Bucks,Memphis,90,108
400277806,"Nov 10, 2012",2012/2013,Milwaukee Bucks,Boston,92,96
400277831,"Nov 14, 2012",2012/2013,Milwaukee Bucks,Indiana,99,85
400277856,"Nov 17, 2012",2012/2013,Milwaukee Bucks,New Orleans,117,113
400277908,"Nov 24, 2012",2012/2013,Milwaukee Bucks,Chicago,86,93
400277935,"Nov 28, 2012",2012/2013,Milwaukee Bucks,NY Knicks,88,102
400277958,"Dec 1, 2012",2012/2013,Milwaukee Bucks,Boston,91,88
400277997,"Dec 7, 2012",2012/2013,Milwaukee Bucks,Charlotte,108,93
400278036,"Dec 12, 2012",2012/2013,Milwaukee Bucks,Sacramento,98,85
400278063,"Dec 15, 2012",2012/2013,Milwaukee Bucks,Los Angeles,85,111
400278081,"Dec 18, 2012",2012/2013,Milwaukee Bucks,Indiana,98,93
400278115,"Dec 22, 2012",2012/2013,Milwaukee Bucks,Cleveland,82,94
400278135,"Dec 26, 2012",2012/2013,Milwaukee Bucks,Brooklyn,108,93
400278165,"Dec 29, 2012",2012/2013,Milwaukee Bucks,Miami,104,85
400278190,"Jan 2, 2013",2012/2013,Milwaukee Bucks,San Antonio,110,117
400278206,"Jan 4, 2013",2012/2013,Milwaukee Bucks,Houston,101,115
400278233,"Jan 8, 2013",2012/2013,Milwaukee Bucks,Phoenix,108,99
400278257,"Jan 11, 2013",2012/2013,Milwaukee Bucks,Detroit,87,103
400278336,"Jan 22, 2013",2012/2013,Milwaukee Bucks,Philadelphia,110,102
400278367,"Jan 26, 2013",2012/2013,Milwaukee Bucks,Golden State,109,102
400278396,"Jan 30, 2013",2012/2013,Milwaukee Bucks,Chicago,88,104
400278421,"Feb 2, 2013",2012/2013,Milwaukee Bucks,Orlando,107,98
400278469,"Feb 9, 2013",2012/2013,Milwaukee Bucks,Detroit,100,105
400278487,"Feb 11, 2013",2012/2013,Milwaukee Bucks,Washington,90,102
400278502,"Feb 13, 2013",2012/2013,Milwaukee Bucks,Philadelphia,94,92
400278523,"Feb 20, 2013",2012/2013,Milwaukee Bucks,Brooklyn,94,97
400278548,"Feb 23, 2013",2012/2013,Milwaukee Bucks,Atlanta,102,103
400278598,"Mar 2, 2013",2012/2013,Milwaukee Bucks,Toronto,122,114
400278610,"Mar 4, 2013",2012/2013,Milwaukee Bucks,Utah,109,108
400278673,"Mar 12, 2013",2012/2013,Milwaukee Bucks,Dallas,108,115
400278695,"Mar 15, 2013",2012/2013,Milwaukee Bucks,Miami,94,107
400278706,"Mar 17, 2013",2012/2013,Milwaukee Bucks,Orlando,115,109
400278725,"Mar 19, 2013",2012/2013,Milwaukee Bucks,Portland,102,95
400278760,"Mar 24, 2013",2012/2013,Milwaukee Bucks,Atlanta,99,104
400278791,"Mar 28, 2013",2012/2013,Milwaukee Bucks,Los Angeles,113,103
400278810,"Mar 30, 2013",2012/2013,Milwaukee Bucks,Oklahoma City,99,109
400278822,"Apr 1, 2013",2012/2013,Milwaukee Bucks,Charlotte,131,102
